x,dax_TVKDE,nq_TVKDE,dow_TVKDE,crix_TVKDE,snp500_TVKDE,btc_TVKDE,dax_U,nq_U,dow_U,crix_U,snp500_U,btc_U
-37.230115057528764,2.220446049250313e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.0007723275352094223,2.61519201356148e-16,0.0014799307444111304,2.3520280373540355e-16,1.694118096835424e-16,2.61519201356148e-16,0.0007728766983768727,2.4836100254577575e-16,0.001481165075239576
-37.2016008004002,2.088864061146591e-16,2.220446049250313e-16,2.088864061146591e-16,0.0008115407087962394,2.61519201356148e-16,0.0014473427763898952,2.220446049250313e-16,2.088864061146591e-16,2.4836100254577575e-16,0.0008121177544742021,2.4836100254577575e-16,0.0014485499273427388
-37.17308654327164,2.220446049250313e-16,2.088864061146591e-16,2.3520280373540355e-16,0.000851255483224949,2.220446049250313e-16,0.0014127777882858164,2.4836100254577575e-16,2.220446049250313e-16,1.8257000849391462e-16,0.0008518607680764595,2.4836100254577575e-16,0.0014139561104366558
-37.144572286143074,1.9572820730428687e-16,2.088864061146591e-16,1.9572820730428687e-16,0.0008913542832228753,2.3520280373540355e-16,0.0013764130236127105,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0008919880803091657,3.009937977872647e-16,0.0013775610158644458
-37.11605802901451,1.9572820730428687e-16,2.3520280373540355e-16,2.4836100254577575e-16,0.0009317118301176732,2.3520280373540355e-16,0.0013384314793878445,2.220446049250313e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0009323743234206227,2.220446049250313e-16,0.0013395477932714639
-37.08754377188594,2.3520280373540355e-16,2.220446049250313e-16,1.9572820730428687e-16,0.0009721956744536933,2.3520280373540355e-16,0.0012990203833208095,2.61519201356148e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0009728869537770598,2.3520280373540355e-16,0.0013001038265237923
-37.05902951475738,2.220446049250313e-16,2.220446049250313e-16,2.746774001665202e-16,0.00101266681720061,2.4836100254577575e-16,0.0012583696718805049,2.61519201356148e-16,2.4836100254577575e-16,2.4836100254577575e-16,0.0010133868735129293,2.220446049250313e-16,0.0012594192105061747
-37.030515257628814,1.694118096835424e-16,2.4836100254577575e-16,2.3520280373540355e-16,0.001052980416913279,3.009937977872647e-16,0.0012166704863392438,2.088864061146591e-16,2.220446049250313e-16,2.3520280373540355e-16,0.0010537291381936206,2.4836100254577575e-16,0.001217685245911644
-37.00200100050025,2.220446049250313e-16,2.088864061146591e-16,2.61519201356148e-16,0.0010929865790111025,2.746774001665202e-16,0.0011741137031717175,2.088864061146591e-16,2.220446049250313e-16,2.220446049250313e-16,0.0010937637466560985,2.088864061146591e-16,0.001175092968414638
-36.97348674337169,2.220446049250313e-16,2.220446049250313e-16,2.4836100254577575e-16,0.0011325312221596778,2.4836100254577575e-16,0.0011308885142371347,2.220446049250313e-16,2.220446049250313e-16,2.3520280373540355e-16,0.0011333365080064678,2.3520280373540355e-16,0.0011318317276692122
-36.944972486243124,2.4836100254577575e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0011714570155718694,2.220446049250313e-16,0.0010871810710276263,2.220446049250313e-16,1.8257000849391462e-16,2.088864061146591e-16,0.0011722899795876185,2.3520280373540355e-16,0.0010880878304264329
-36.91645822911456,2.088864061146591e-16,2.088864061146591e-16,2.61519201356148e-16,0.0012096043799234221,2.61519201356148e-16,0.0010431732059390517,2.220446049250313e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.001210464468606463,2.3520280373540355e-16,0.0010440432607388265
-36.88794397198599,2.3520280373540355e-16,2.088864061146591e-16,2.220446049250313e-16,0.00124681254351591,2.4836100254577575e-16,0.0009990412420522988,2.220446049250313e-16,2.220446049250313e-16,2.3520280373540355e-16,0.0012476990890479495,2.3520280373540355e-16,0.0009998744887488886
-36.85942971485743,2.220446049250313e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0012829206443393515,2.746774001665202e-16,0.0009549549013219455,2.220446049250313e-16,1.9572820730428687e-16,2.61519201356148e-16,0.001283832864521209,2.4836100254577575e-16,0.0009557513779671595
-36.830915457728864,2.088864061146591e-16,1.8257000849391462e-16,2.220446049250313e-16,0.0013177688678032795,2.088864061146591e-16,0.000911076319397204,2.3520280373540355e-16,2.220446049250313e-16,2.088864061146591e-16,0.001318705866799692,2.4836100254577575e-16,0.0009118361992715571
-36.8024012006003,2.088864061146591e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0013511996091408217,2.220446049250313e-16,0.0008675591735685628,2.4836100254577575e-16,2.088864061146591e-16,2.220446049250313e-16,0.0013521603790517503,2.746774001665202e-16,0.0008682827581264849
-36.77388694347174,2.220446049250313e-16,1.9572820730428687e-16,2.3520280373540355e-16,0.001383058648854911,2.61519201356148e-16,0.0008245479285816849,2.4836100254577575e-16,1.5625361087317018e-16,2.4836100254577575e-16,0.0013840420721225638,2.220446049250313e-16,0.0008252356397679157
-36.745372686343174,2.088864061146591e-16,2.088864061146591e-16,1.8257000849391462e-16,0.0014131963290893565,2.4836100254577575e-16,0.0007821772033137513,2.220446049250313e-16,2.088864061146591e-16,1.9572820730428687e-16,0.001414201181741786,2.4836100254577575e-16,0.0007828295753514522
-36.71685842921461,2.088864061146591e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0014414687184776253,2.3520280373540355e-16,0.0007405712595967915,2.088864061146591e-16,1.8257000849391462e-16,1.8257000849391462e-16,0.0014424936742005669,2.61519201356148e-16,0.0007411889303491983
-36.68834417208604,1.9572820730428687e-16,2.088864061146591e-16,1.9572820730428687e-16,0.0014677387528605939,2.8783559897689243e-16,0.0006998436128243568,2.3520280373540355e-16,2.088864061146591e-16,2.4836100254577575e-16,0.0014687823878804043,2.8783559897689243e-16,0.0007004273148318124
-36.65982991495748,1.9572820730428687e-16,1.8257000849391462e-16,2.220446049250313e-16,0.001491877339276249,2.61519201356148e-16,0.0006600967624175739,1.9572820730428687e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0014929381380277022,2.4836100254577575e-16,0.0006606473137097115
-36.631315657828914,1.9572820730428687e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.0015137644108147515,2.3520280373540355e-16,0.0006214220387732288,2.220446049250313e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0015148407723592067,2.3520280373540355e-16,0.0006219403335534847
-36.60280140070035,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,0.0015332899203014652,2.746774001665202e-16,0.0005838995619924369,2.3520280373540355e-16,1.9572820730428687e-16,2.3520280373540355e-16,0.0015343801654511516,3.009937977872647e-16,0.0005843865612880273
-36.57428714357179,1.9572820730428687e-16,2.61519201356148e-16,2.61519201356148e-16,0.0015503547613141158,2.61519201356148e-16,0.0005475983065038934,2.4836100254577575e-16,1.8257000849391462e-16,2.61519201356148e-16,0.0015514571404117998,2.61519201356148e-16,0.0005480550288700431
-36.545772886443224,2.4836100254577575e-16,2.088864061146591e-16,2.088864061146591e-16,0.001564871605757496,2.61519201356148e-16,0.0005125762646690333,2.3520280373540355e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0015659843070512864,2.220446049250313e-16,0.0005130037770291711
-36.517258629314654,2.088864061146591e-16,1.8257000849391462e-16,2.088864061146591e-16,0.0015767656480947473,2.61519201356148e-16,0.00047888070158670225,2.4836100254577575e-16,2.220446049250313e-16,2.220446049250313e-16,0.0015778868066423251,2.746774001665202e-16,0.00047928011028562824
-36.48874437218609,2.220446049250313e-16,1.8257000849391462e-16,2.088864061146591e-16,0.0015859752473634133,2.746774001665202e-16,0.00044654849261837806,2.61519201356148e-16,1.8257000849391462e-16,2.220446049250313e-16,0.001587102954392654,2.3520280373540355e-16,0.0004469209347565768
-36.46023011505753,2.088864061146591e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.0015924524592672634,2.746774001665202e-16,0.00041560653462051355,2.4836100254577575e-16,2.220446049250313e-16,2.220446049250313e-16,0.0015935847719152772,2.61519201356148e-16,0.0004159531697317467
-36.431715857928964,2.220446049250313e-16,2.088864061146591e-16,2.3520280373540355e-16,0.0015961634519174003,2.4836100254577575e-16,0.0003860722215081764,2.3520280373540355e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0015972984032651578,2.220446049250313e-16,0.00038639422363348963
-36.4032016008004,2.2862370433021743e-16,2.088864061146591e-16,1.9572820730428687e-16,0.0015970888001791755,2.3520280373540355e-16,0.0003579539745689962,2.5494010195096187e-16,2.220446049250313e-16,2.220446049250313e-16,0.001598224409495441,2.4836100254577575e-16,0.0003582525247732102
-36.37468734367184,2.220446049250313e-16,2.220446049250313e-16,2.3520280373540355e-16,0.0015952236550409405,2.3520280373540355e-16,0.00033125181789930955,2.220446049250313e-16,2.088864061146591e-16,2.4836100254577575e-16,0.0015963579381465594,2.4836100254577575e-16,0.00033152809726734434
-36.346173086543274,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0015905777859391505,2.3520280373540355e-16,0.00030595798942884147,2.220446049250313e-16,2.4836100254577575e-16,2.5494010195096187e-16,0.0015917087656015046,2.3520280373540355e-16,0.00030621317257168915
-36.31765882941471,2.4836100254577575e-16,1.8914910789910075e-16,2.220446049250313e-16,0.0015831754955224866,2.4836100254577575e-16,0.00028205757823038724,2.4178190314058963e-16,2.220446049250313e-16,2.3520280373540355e-16,0.0015843012117893454,2.220446049250313e-16,0.0002822928273226197
-36.28914457228614,2.0230730670947297e-16,2.3520280373540355e-16,2.1546550551984519e-16,0.0015730554078956763,2.3520280373540355e-16,0.0002595291791579925,2.4178190314058963e-16,2.2862370433021743e-16,2.2862370433021743e-16,0.0015741739282785097,2.61519201356148e-16,0.0002597456385213257
-36.26063031515758,2.088864061146591e-16,2.088864061146591e-16,2.220446049250313e-16,0.0015602701329244845,2.3520280373540355e-16,0.00023834555631194773,2.2862370433021743e-16,2.2862370433021743e-16,2.220446049250313e-16,0.001561379562342957,2.088864061146591e-16,0.00023854434755207147
-36.232116058029014,2.088864061146591e-16,2.0230730670947297e-16,2.088864061146591e-16,0.0015448858106845442,2.5494010195096187e-16,0.00021847430737081296,2.4836100254577575e-16,1.9572820730428687e-16,2.4178190314058963e-16,0.0015459843010872,2.680983007613341e-16,0.00021865652506838294
-36.20360180090045,2.2862370433021743e-16,2.0230730670947297e-16,2.3520280373540355e-16,0.0015269815415725747,2.2862370433021743e-16,0.0001998785214485973,2.1546550551984519e-16,1.759909090887285e-16,2.220446049250313e-16,0.0015280673011522665,2.4178190314058963e-16,0.0002000452293988714
-36.17508754377189,2.0230730670947297e-16,2.088864061146591e-16,1.8257000849391462e-16,0.0015066487089508915,2.5494010195096187e-16,0.00018251742380946567,2.4836100254577575e-16,2.0230730670947297e-16,2.4178190314058963e-16,0.0015077200108785144,2.812564995717063e-16,0.00018266965179973977
-36.146573286643324,2.2862370433021743e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.001483990202438947,2.4836100254577575e-16,0.00016634700148991855,2.3520280373540355e-16,2.088864061146591e-16,2.220446049250313e-16,0.0014850453930451088,2.5494010195096187e-16,0.00016648574259852408
-36.118059029514754,2.088864061146591e-16,1.8914910789910075e-16,2.4836100254577575e-16,0.0014591195510874236,2.4836100254577575e-16,0.00015132060462151367,2.4178190314058963e-16,2.1546550551984519e-16,2.2862370433021743e-16,0.0014601570574274607,2.4836100254577575e-16,0.00015144681301874801
-36.08954477238619,2.0230730670947297e-16,2.1546550551984519e-16,2.2862370433021743e-16,0.001432159976646409,2.61519201356148e-16,0.00013738951900494438,2.1546550551984519e-16,2.1546550551984519e-16,2.1546550551984519e-16,0.0014331783133924275,2.3520280373540355e-16,0.00013750410823113907
-36.06103051525763,2.2862370433021743e-16,1.759909090887285e-16,2.088864061146591e-16,0.0014032433779658468,2.4836100254577575e-16,0.00012450350624032818,2.4836100254577575e-16,2.0230730670947297e-16,2.088864061146591e-16,0.0014042411535765869,2.5494010195096187e-16,0.0001246073479346668
-36.032516258129064,2.220446049250313e-16,1.8914910789910075e-16,2.0230730670947297e-16,0.0013725092582234108,2.4836100254577575e-16,0.00011261130846200671,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0013734851803512821,2.61519201356148e-16,0.00011270523151224193
-36.0040020010005,2.1546550551984519e-16,2.0230730670947297e-16,2.1546550551984519e-16,0.0013401036071620902,2.3520280373540355e-16,0.00010166111544367773,2.3520280373540355e-16,2.0230730670947297e-16,2.088864061146591e-16,0.0013410564872655007,2.680983007613341e-16,0.0001017459055254637
-35.97548774387194,2.1546550551984519e-16,1.8914910789910075e-16,2.220446049250313e-16,0.0013061777508280093,2.220446049250313e-16,9.16009925244317e-05,2.4836100254577575e-16,1.9572820730428687e-16,1.8914910789910075e-16,0.0013071065079655957,2.3520280373540355e-16,9.167739199745127e-05
-35.946973486743374,2.1546550551984519e-16,1.8914910789910075e-16,2.088864061146591e-16,0.0012708871814292855,2.2862370433021743e-16,8.237926844887452e-05,2.4836100254577575e-16,2.220446049250313e-16,2.220446049250313e-16,0.00127179084522244,2.4836100254577575e-16,8.244797657664253e-05
-35.91845922961481,1.8257000849391462e-16,2.220446049250313e-16,1.9572820730428687e-16,0.0012343903798895297,2.61519201356148e-16,7.394488280954923e-05,2.2862370433021743e-16,2.088864061146591e-16,2.1546550551984519e-16,0.0012352680926473669,2.680983007613341e-16,7.400655626879665e-05
-35.88994497248624,2.2862370433021743e-16,2.220446049250313e-16,2.088864061146591e-16,0.0011968476434508339,2.4836100254577575e-16,6.624769332037239e-05,2.3520280373540355e-16,2.0230730670947297e-16,2.3520280373540355e-16,0.0011976986614617915,2.220446049250313e-16,6.63029469668677e-05
-35.86143071535768,2.088864061146591e-16,2.1546550551984519e-16,2.1546550551984519e-16,0.0011584199302965682,2.2862370433021743e-16,5.923874363549232e-05,2.4178190314058963e-16,2.1546550551984519e-16,2.220446049250313e-16,0.0011592436242983185,2.4836100254577575e-16,5.9288151493099605e-05
-35.832916458229114,2.220446049250313e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0011192677326272511,2.4836100254577575e-16,5.287049285233477e-05,2.3520280373540355e-16,2.220446049250313e-16,2.088864061146591e-16,0.0011200635874754176,2.61519201356148e-16,5.291458929367209e-05
-35.80440220110055,2.2862370433021743e-16,2.2862370433021743e-16,2.2862370433021743e-16,0.0010795499889414708,2.2862370433021743e-16,4.7097008204397204e-05,2.220446049250313e-16,2.1546550551984519e-16,2.220446049250313e-16,0.0010803176025047762,2.4178190314058963e-16,4.713628929195599e-05
-35.77588794397199,1.9572820730428687e-16,2.0230730670947297e-16,1.9572820730428687e-16,0.0010394230454680935,2.5494010195096187e-16,4.187412275380373e-05,2.4836100254577575e-16,2.220446049250313e-16,2.2862370433021743e-16,0.0010401621267852124,2.4178190314058963e-16,4.190904771284624e-05
-35.747373686843424,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,0.0009990396757777085,2.4178190314058963e-16,3.7159560142873756e-05,2.220446049250313e-16,2.1546550551984519e-16,2.088864061146591e-16,0.0009997500425168514,2.4178190314058963e-16,3.719055293820479e-05
-35.718859429714854,1.8914910789910075e-16,2.088864061146591e-16,1.8914910789910075e-16,0.0009585481665909736,2.2533415462762437e-16,3.291302865365194e-05,2.2862370433021743e-16,2.220446049250313e-16,2.5494010195096187e-16,0.0009592297418596377,2.4836100254577575e-16,3.2940479644902334e-05
-35.69034517258629,2.0230730670947297e-16,2.0230730670947297e-16,2.1546550551984519e-16,0.0009180914767170389,2.450714528431827e-16,2.9096286964064867e-05,2.220446049250313e-16,2.088864061146591e-16,2.2862370433021743e-16,0.0009187442852734638,2.450714528431827e-16,2.9120554615868404e-05
-35.66183091545773,1.8914910789910075e-16,2.088864061146591e-16,2.2533415462762437e-16,0.0008778064749162958,2.4836100254577575e-16,2.567318407661507e-05,2.5494010195096187e-16,2.0230730670947297e-16,2.2533415462762437e-16,0.0008784306388392278,2.4178190314058963e-16,2.5694596701951117e-05
-35.633316658329164,2.220446049250313e-16,2.088864061146591e-16,2.088864061146591e-16,0.0008378232613071529,2.2533415462762437e-16,2.260967594010409e-05,2.4836100254577575e-16,1.9572820730428687e-16,2.2533415462762437e-16,0.0008384189951829462,2.319132540328105e-16,2.262853345770033e-05
-35.6048024012006,2.0230730670947297e-16,1.8914910789910075e-16,2.1217595581725215e-16,0.0007982645757471302,2.450714528431827e-16,1.9873821285684677e-05,2.5494010195096187e-16,2.0230730670947297e-16,2.1546550551984519e-16,0.0007988321814362798,2.4178190314058963e-16,1.9890396973703676e-05
-35.57628814407204,2.2862370433021743e-16,1.9572820730428687e-16,2.1546550551984519e-16,0.0007592452954319134,2.2862370433021743e-16,1.7435759165406457e-05,2.220446049250313e-16,1.8914910789910075e-16,2.220446049250313e-16,0.0007597851564783079,2.450714528431827e-16,1.745030139661393e-05
-35.547773886943475,2.088864061146591e-16,2.1546550551984519e-16,1.990177570068799e-16,0.000720872022791219,2.0559685641206603e-16,1.5267670615361065e-05,2.4836100254577575e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0007213845985383191,2.3849235343799656e-16,1.528040456023917e-05
-35.519259629814904,2.220446049250313e-16,2.088864061146591e-16,2.0230730670947297e-16,0.0006832427636328059,2.3849235343799656e-16,1.334372677291107e-05,2.220446049250313e-16,1.8585955819650768e-16,2.1546550551984519e-16,0.0006837285831110685,2.1546550551984519e-16,1.3354856059464934e-05
-35.49074537268634,2.2533415462762437e-16,2.0559685641206603e-16,1.9572820730428687e-16,0.0006464466944143244,2.3520280373540355e-16,1.1640025663294967e-05,2.6480875105874105e-16,2.0559685641206603e-16,2.1546550551984519e-16,0.000646906350063122,2.4836100254577575e-16,1.164973398417166e-05
-35.46223111555778,2.1217595581725215e-16,2.088864061146591e-16,2.0230730670947297e-16,0.0006105640165158304,2.5822965165355493e-16,1.0134519738729254e-05,2.3849235343799656e-16,2.1217595581725215e-16,2.1217595581725215e-16,0.0006109981578016943,2.3849235343799656e-16,1.014297239788774e-05
-35.433716858429214,2.1546550551984519e-16,2.1546550551984519e-16,1.9572820730428687e-16,0.0005756658944619119,2.4178190314058963e-16,8.806936107659999e-06,2.2862370433021743e-16,2.0230730670947297e-16,1.990177570068799e-16,0.0005760752214528137,2.3849235343799656e-16,8.814281500522449e-06
-35.40520260130065,2.1217595581725215e-16,2.220446049250313e-16,1.9572820730428687e-16,0.0005418144742039379,2.3520280373540355e-16,7.638691237565393e-06,2.450714528431827e-16,2.088864061146591e-16,2.1875505522243825e-16,0.0005421997311567828,2.450714528431827e-16,7.645062260082646e-06
-35.37668834417209,1.990177570068799e-16,2.088864061146591e-16,1.8914910789910075e-16,0.0005090629768381268,2.5494010195096187e-16,6.612801754358621e-06,2.4178190314058963e-16,2.0559685641206603e-16,2.1875505522243825e-16,0.0005094249458526136,2.516505522483688e-16,6.618317137509698e-06
-35.348174087043525,2.220446049250313e-16,2.1546550551984519e-16,2.1875505522243825e-16,0.00047745586249683,2.1546550551984519e-16,5.713792798588734e-06,2.220446049250313e-16,2.0559685641206603e-16,2.2533415462762437e-16,0.0004777953572860477,2.2862370433021743e-16,5.718558366599662e-06
-35.319659829914954,1.990177570068799e-16,2.1217595581725215e-16,2.0230730670947297e-16,0.0004470290586268105,2.4836100254577575e-16,4.927605237220887e-06,2.3849235343799656e-16,2.0230730670947297e-16,2.516505522483688e-16,0.0004473469184499855,2.5494010195096187e-16,4.931715088383292e-06
-35.29114557278639,2.0559685641206603e-16,2.088864061146591e-16,2.1217595581725215e-16,0.0004178102464477009,2.1875505522243825e-16,4.241502870291175e-06,2.1217595581725215e-16,1.8914910789910075e-16,2.2533415462762437e-16,0.0004181073302468155,2.4836100254577575e-16,4.245040480261469e-06
